10:54:43:669,51.3996,57.0612,97.122
10:54:43:709,51.3714,57.0617,97.057
10:54:43:749,51.0926,56.8185,98.3544
10:54:43:789,51.414,57.0321,96.9944
10:54:43:829,51.5454,57.1827,97.0177
10:54:43:869,51.1328,56.7627,97.7676
10:54:43:909,51.1306,56.6869,98.3278
10:54:43:949,51.2697,56.8392,97.6914
10:54:43:989,50.9849,56.656,97.2769
10:54:44:029,51.0976,56.6364,97.6359
10:54:44:069,50.9306,56.5161,97.417
10:54:44:109,51.2237,56.6479,97.0651
10:54:44:149,51.1075,56.4193,97.9197
10:54:44:189,50.9299,56.334,97.4145
10:54:44:228,51.0721,56.3935,97.444
10:54:44:268,51.1065,56.4843,97.7976
10:54:44:308,50.9586,56.3165,97.7548
10:54:44:348,51.2448,56.5418,97.2971
10:54:44:388,51.0956,56.4907,97.5211
10:54:44:428,50.9295,56.4575,97.6039
10:54:44:468,51.1576,56.5649,97.687
10:54:44:508,51.193,56.6928,97.0811
10:54:44:548,51.4417,56.7449,97.5481
10:54:44:588,51.2895,56.673,98.0425
10:54:44:628,50.9473,56.376,98.3581
10:54:44:668,51.3475,56.7155,97.8993
10:54:44:708,51.1955,56.5616,97.8572
10:54:44:748,51.1848,56.7341,97.963
10:54:44:788,51.456,56.8752,98.1184
10:54:44:828,51.0889,56.742,97.9831
10:54:44:868,51.0763,56.6429,97.7272
10:54:44:909,50.6469,56.287,97.7604
10:54:44:949,50.4272,56.0375,97.7453
10:54:44:989,50.4303,55.9837,97.5694
10:54:45:029,49.7305,55.3797,96.8423
10:54:45:069,49.6911,55.2743,97.7948
10:54:45:109,49.8222,55.3932,96.0726
10:54:45:149,49.461,54.9864,96.4496
10:54:45:189,49.5973,55.0113,96.9275
10:54:45:229,49.7264,55.3909,95.8126
10:54:45:269,49.7771,55.3917,95.977
10:54:45:309,50.143,55.6607,96.1222
10:54:45:349,49.99,55.5853,96.2033
10:54:45:389,49.9853,55.5472,96.916
10:54:45:429,50.0757,55.7088,97.5824
10:54:45:469,50.3255,55.9466,96.3865
10:54:45:509,50.3212,55.949,97.0737
10:54:45:549,50.464,56.3132,96.031
10:54:45:589,50.1677,56.0523,96.4238
10:54:45:629,50.2304,55.9537,97.1832
10:54:45:669,50.0648,55.7956,97.2469
10:54:45:709,50.3966,55.9632,97.2734
10:54:45:748,50.5833,56.0606,97.6425
10:54:45:788,50.4635,56.1688,97.2558
10:54:45:828,51.0614,56.5785,97.4287
10:54:45:868,51.0618,56.7039,97.0066
10:54:45:908,50.7885,56.2949,99.0856
10:54:45:948,51.1214,56.5439,99.1474
10:54:45:988,51.1411,56.4368,99.6265
10:54:46:028,51.1849,56.5127,99.4872
10:54:46:068,51.6853,56.9432,99.5795
10:54:46:108,51.8444,56.958,99.5044
10:54:46:148,52.2458,57.1462,99.0384
10:54:46:188,52.1208,57.0103,99.8372
10:54:46:228,52.0393,56.7747,98.879
10:54:46:268,51.9393,56.7879,98.0934
10:54:46:308,51.723,56.5296,97.9876
10:54:46:348,51.771,56.3124,99.4092
10:54:46:389,51.694,56.2484,98.0368
10:54:46:429,51.538,55.9961,98.7419
10:54:46:469,51.602,55.8638,99.4041
10:54:46:509,51.5533,55.6996,97.8247
10:54:46:549,51.6769,55.6627,97.7525
10:54:46:589,51.8509,55.7851,98.558
10:54:46:629,51.8477,55.8398,98.9719
10:54:46:669,52.1095,56.1165,99.1129
10:54:46:709,52.136,56.2061,99.9527
10:54:46:749,51.5583,55.6564,97.6531
10:54:46:789,51.2323,55.2745,98.7894
10:54:46:829,50.4244,54.6377,98.5839
10:54:46:869,65.8755,51.0678,109.701
10:54:46:909,49.9765,54.3618,98.3272
10:54:46:949,49.7236,53.9267,97.9862
10:54:46:989,49.6745,53.8053,97.6521
10:54:47:029,50.1935,54.3306,98.587
10:54:47:069,50.4253,54.5284,97.5299
10:54:47:109,50.8082,54.9443,98.5656
10:54:47:149,51.0731,55.2823,98.988
10:54:47:189,51.4214,55.1031,98.7565
10:54:47:229,51.723,55.3819,99.1052
10:54:47:268,52.3564,55.955,99.2281
10:54:47:308,53.2477,56.8093,99.8009
10:54:47:348,52.7588,56.833,99.4207
10:54:47:388,52.6578,57.0637,99.4974
10:54:47:428,52.4357,57.1844,100.192
10:54:47:468,51.8931,56.9726,100.73
10:54:47:508,52.089,57.2037,99.8399
10:54:47:548,52.6651,57.4756,99.4652
10:54:47:588,52.0184,56.9291,99.4842
10:54:47:628,52.0162,56.9148,98.1627
10:54:47:668,51.8346,56.8106,97.6163
10:54:47:708,51.4728,56.7569,97.1065
10:54:47:748,51.5052,56.8795,97.5363
10:54:47:788,51.4779,56.9431,96.7348
10:54:47:828,51.5529,57.0762,97.2201
10:54:47:868,51.4345,57.0828,97.2477
10:54:47:909,51.614,57.1766,96.6641
10:54:47:949,51.8214,57.3111,96.7637
10:54:47:989,51.7002,57.2028,97.8237
10:54:48:029,51.8999,57.4166,97.0093
10:54:48:069,51.835,57.3653,97.6101
10:54:48:109,52.0767,57.6321,96.5472
10:54:48:149,52.2981,57.6666,97.0992
10:54:48:189,51.836,57.5116,97.7595
10:54:48:229,51.7694,57.4784,97.5843
10:54:48:269,52.2646,57.6373,97.4254
10:54:48:309,52.2184,57.6552,98.1344
10:54:48:349,52.1287,57.6,97.8876
10:54:48:389,52.6287,57.9819,97.4235
10:54:48:429,52.1545,57.7164,98.0701
10:54:48:469,52.3611,57.9058,97.5264
10:54:48:509,52.6152,58.0738,97.5901
10:54:48:549,52.4161,57.853,98.557
10:54:48:589,52.5755,57.9943,98.1306
10:54:48:629,52.3392,57.9739,98.072
10:54:48:669,52.4096,57.9729,98.0846
10:54:48:709,52.3595,58.0618,98.4675
10:54:48:748,52.2558,57.9989,98.6604
10:54:48:788,52.5238,58.0945,98.4253
10:54:48:828,52.4023,58.1018,98.4648
10:54:48:868,52.3252,58.0323,97.9157
10:54:48:908,52.6269,58.2358,97.7697
10:54:48:948,52.4656,58.0215,97.7542
10:54:48:988,52.6283,58.1044,97.8343
10:54:49:028,52.7905,58.2477,97.6366
10:54:49:068,52.3092,58.1243,98.0712
10:54:49:108,53.1102,58.4937,97.3585
10:54:49:148,52.3527,58.1013,98.8109
10:54:49:188,52.6827,58.2944,98.3529
10:54:49:228,52.7576,58.4063,99.0542
10:54:49:268,52.6887,58.3064,99.3827
10:54:49:308,52.587,58.2621,99.0618
10:54:49:348,52.8785,58.5999,98.7482
10:54:49:388,52.4579,58.2051,99.7653
10:54:49:429,52.837,58.4536,99.3145
10:54:49:469,52.9636,58.6803,98.7397
10:54:49:509,52.9656,58.637,98.9935
10:54:49:549,53.0893,58.84,98.8324
10:54:49:589,52.9356,58.8104,98.8529
10:54:49:629,52.8378,58.8296,99.113
10:54:49:669,52.9252,58.8003,99.0292
10:54:49:709,53.296,58.8713,98.6091
10:54:49:749,52.9111,58.6662,99.6379
10:54:49:789,53.1074,58.9279,98.6061
10:54:49:829,53.0473,58.8642,98.5632
10:54:49:869,52.9426,58.6049,99.6166
10:54:49:909,52.819,58.5993,98.979
10:54:49:949,52.9698,58.6596,99.3907
10:54:49:989,53.0169,58.6814,99.404
10:54:50:029,52.6332,58.4683,99.594
10:54:50:069,53.108,58.7314,99.2681
10:54:50:109,52.692,58.5258,100.01
10:54:50:149,53.1659,58.7741,98.5824
10:54:50:189,53.1193,58.7936,100.375
10:54:50:229,52.9224,58.7065,99.1141
10:54:50:268,52.758,58.6645,99.2665
10:54:50:308,53.1368,58.8293,99.4514
10:54:50:348,52.8029,58.6138,99.7397
10:54:50:388,53.0717,58.9949,99.5087
10:54:50:428,53.1027,58.9405,99.6712
10:54:50:468,53.0169,59.0679,99.7587
10:54:50:508,53.2026,59.2051,99.4639
10:54:50:548,53.1376,59.0369,99.4275
10:54:50:588,53.1985,59.1447,99.1109
10:54:50:628,53.2461,59.0339,99.3496
10:54:50:668,53.1281,59.0528,98.904
10:54:50:708,53.4176,59.0897,99.5819
10:54:50:748,53.0483,58.8602,99.7316
10:54:50:788,52.8853,58.784,100.311
10:54:50:828,53.215,58.977,99.3547
10:54:50:868,52.9397,58.8183,99.538
10:54:50:908,53.1795,58.9098,100.364
10:54:50:949,53.1566,58.9376,99.5312
10:54:50:989,53.0175,58.8971,100.143
10:54:51:029,53.0933,59.0103,100.495
10:54:51:069,52.9063,58.8638,99.8072
10:54:51:109,53.1971,59.0569,99.7024
10:54:51:149,53.2173,59.0229,100.124
10:54:51:189,53.0536,58.994,100.18
10:54:51:229,53.114,59.0987,99.7388
10:54:51:269,53.1854,59.2699,99.1799
10:54:51:309,53.2702,59.2212,99.3433
10:54:51:349,53.4342,59.4066,99.626
10:54:51:389,53.1207,59.2022,100.627
10:54:51:429,53.4183,59.2775,100.464
10:54:51:469,53.3948,59.2654,99.9003
10:54:51:509,53.1444,59.1131,99.9428
10:54:51:549,53.5752,59.3147,99.2444
10:54:51:589,53.1785,59.1415,100.721
10:54:51:629,53.2812,59.0535,100.199
10:54:51:669,53.3615,59.1214,100.137
10:54:51:709,53.042,58.9798,99.798
10:54:51:749,53.2612,59.0319,99.6578
10:54:51:788,53.2483,59.0421,100.349
10:54:51:828,53.0493,58.9836,100.338
10:54:51:868,53.4044,59.1915,99.9506
10:54:51:908,53.2287,59.128,100.426
10:54:51:948,53.0421,58.9811,100.413
10:54:51:988,53.3856,59.2741,99.5896
10:54:52:028,53.1031,59.0043,100.641
10:54:52:068,53.2113,59.191,100.249
10:54:52:108,53.4158,59.327,99.87
10:54:52:148,53.2479,59.2107,100.08
10:54:52:188,53.2096,59.1903,100.257
10:54:52:228,53.1431,59.3188,100.65
10:54:52:268,53.2736,59.2786,100.414
10:54:52:308,53.5686,59.3821,100.826
10:54:52:348,53.2975,59.262,100.43
10:54:52:388,53.5248,59.3891,100.543
10:54:52:429,53.3312,59.3431,100.547
10:54:52:469,53.1468,59.1542,100.762
10:54:52:509,53.4516,59.3148,101.402
10:54:52:549,53.4501,59.3313,100.459
10:54:52:589,53.282,59.2145,100.146
10:54:52:629,53.5253,59.4415,100.65
10:54:52:669,53.3584,59.2984,100.089
10:54:52:709,53.3685,59.312,100.185
10:54:52:749,53.402,59.3833,101.188
10:54:52:789,53.3483,59.4045,100.909
10:54:52:829,53.629,59.4768,100.816
10:54:52:869,53.4506,59.4171,100.233
10:54:52:909,53.2694,59.3768,101.233
10:54:52:949,53.5254,59.4954,100.542
10:54:52:989,53.3272,59.4723,100.091
10:54:53:029,53.9209,59.6487,99.9571
10:54:53:069,53.2635,59.3865,100.943
10:54:53:109,53.1013,59.2295,101.058
10:54:53:149,53.2777,59.2095,100.645
10:54:53:189,52.9339,58.8544,99.4682
10:54:53:229,52.9203,58.7713,100.067
10:54:53:269,52.7835,58.6814,100.014
10:54:53:308,52.3948,58.3893,100.497
10:54:53:348,52.4307,58.3019,100.052
10:54:53:388,52.2833,58.2812,99.0838
10:54:53:428,52.0667,58.0065,99.3626
10:54:53:468,52.1685,58.2192,99.9683
10:54:53:508,52.0657,58.0815,99.3478
10:54:53:548,51.9837,57.9319,97.9791
10:54:53:588,53.2072,59.1701,101.371
10:54:53:628,53.5661,59.4712,101.169
10:54:53:668,53.5296,59.7663,101.456
10:54:53:708,53.3174,59.6461,101.477
10:54:53:748,52.6696,59.3124,101.135
10:54:53:788,53.1087,59.6245,101.526
10:54:53:828,52.6676,59.2967,100.943
10:54:53:868,52.723,59.4011,100.46
10:54:53:908,52.8698,59.3631,101.114
10:54:53:949,52.4935,59.2332,100.648
10:54:53:989,52.6625,59.1729,101.331
10:54:54:029,52.4048,59.0856,101.096
10:54:54:069,52.4943,59.0371,101.38
10:54:54:109,52.8779,59.2475,101.33
10:54:54:149,52.3506,59.0283,100.59
10:54:54:189,52.7074,59.1379,101.425
10:54:54:229,52.6339,59.147,102.485
10:54:54:269,52.5443,59.1295,100.449
10:54:54:309,52.6909,59.2265,101.419
10:54:54:349,52.6461,59.1233,101.142
10:54:54:389,52.603,59.1537,101.983
10:54:54:429,52.8516,59.3548,100.95
10:54:54:469,52.5924,59.1998,102.135
10:54:54:509,52.5919,59.2391,100.633
10:54:54:549,52.6844,59.1988,101.533
10:54:54:589,52.4721,59.13,101.648
10:54:54:629,52.7156,59.3287,100.899
10:54:54:669,52.7377,59.2335,100.861
10:54:54:709,52.6599,59.1062,100.801
10:54:54:749,52.8135,59.0996,100.948
10:54:54:789,52.3391,58.8909,100.813
10:54:54:828,52.4426,58.9179,101.791
10:54:54:868,52.3229,58.9357,100.915
10:54:54:908,52.2054,58.7961,100.92
10:54:54:948,52.5274,58.9218,101.526
10:54:54:988,52.343,58.8165,100.27
10:54:55:028,52.3087,58.7691,100.852
10:54:55:068,52.6643,59.0131,100.699
10:54:55:108,52.3664,58.8661,100.668
10:54:55:148,52.514,59.1227,100.212
10:54:55:188,52.542,59.0703,101.305
10:54:55:228,52.2497,58.8414,101.257
10:54:55:268,52.56,59.2015,101.459
10:54:55:308,52.3495,59.0953,101.696
10:54:55:348,52.4848,59.1095,101.326
10:54:55:388,52.7232,59.2867,101.152
10:54:55:428,52.328,59.0561,100.879
10:54:55:469,52.4499,59.0851,101.411
10:54:55:509,52.3653,59.0335,101.037
10:54:55:549,52.4142,59.0458,101.414
10:54:55:589,52.5509,59.0238,102.064
10:54:55:629,52.4167,58.9746,101.136
10:54:55:669,52.4597,58.9655,101.627
10:54:55:709,52.4925,59.0982,100.945
10:54:55:749,52.4363,59.0672,100.531
10:54:55:789,52.6276,59.1879,101.037
10:54:55:829,52.6035,59.1489,102.277
10:54:55:869,52.4113,59.0674,101.86
10:54:55:909,52.5404,59.2502,102.343
10:54:55:949,52.3367,59.1195,102.357
10:54:55:989,52.3375,59.1306,102.057
10:54:56:029,52.7712,59.3798,101.183
10:54:56:069,52.2506,59.1825,102.721
10:54:56:109,52.5583,59.465,102.061
10:54:56:149,52.7289,59.4149,101.084
10:54:56:189,52.4688,59.2242,101.729
10:54:56:229,52.5977,59.2777,101.947
10:54:56:269,52.6921,59.357,101.023
10:54:56:308,52.6191,59.2239,101.223
10:54:56:348,52.694,59.2406,101.757
10:54:56:388,52.5203,59.0991,100.962
10:54:56:428,52.4017,59.0225,101.536
10:54:56:468,52.3457,59.104,100.627
10:54:56:508,52.4822,59.0986,102.131
10:54:56:548,52.6716,59.1316,101.311
10:54:56:588,52.362,59.0633,101.649
10:54:56:628,52.7438,59.3137,101.146
10:54:56:668,52.6482,59.321,101.267
10:54:56:708,52.4484,59.2161,101.659
10:54:56:748,52.831,59.4424,101.116
10:54:56:788,52.5888,59.3391,102.052
10:54:56:828,52.504,59.2798,101.73
10:54:56:868,52.7322,59.4762,102.405
10:54:56:908,52.5241,59.294,101.778
10:54:56:948,52.6284,59.3807,101.794
10:54:56:989,52.8115,59.3098,101.508
10:54:57:029,52.5272,59.2238,100.957
10:54:57:069,52.7932,59.3165,101.222
10:54:57:109,52.3943,59.0974,101.336
10:54:57:149,52.4631,59.0281,101.697
10:54:57:189,52.6528,59.1784,101.597
10:54:57:229,52.4102,59.0766,100.896
10:54:57:269,52.8127,59.2735,100.708
10:54:57:309,52.6925,59.1821,101.008
10:54:57:349,52.4503,58.9914,101.041
10:54:57:389,52.7215,59.21,100.967
10:54:57:429,52.2729,58.9584,101.629
10:54:57:469,52.5763,59.2552,101.581
10:54:57:509,52.8249,59.3064,100.9
10:54:57:549,52.4563,59.1611,100.469
10:54:57:589,52.5851,59.1181,101.919
10:54:57:629,52.475,59.0703,100.816
10:54:57:669,52.4573,58.989,101.539
10:54:57:709,52.5865,59.0948,101.268
10:54:57:749,52.5693,59.1627,100.385
10:54:57:789,52.3787,59.04,100.817
10:54:57:828,52.4511,58.8903,102.063
10:54:57:868,52.4381,58.9885,100.645
10:54:57:908,52.5813,59.0851,100.791
10:54:57:948,52.4941,59.1154,101.47
10:54:57:988,67.4936,55.3425,113.904
10:54:58:028,52.7002,59.3155,101.341
10:54:58:068,52.3757,59.1416,101.586
10:54:58:108,52.5834,59.2937,101.638
10:54:58:148,52.8596,59.489,102.042
10:54:58:188,52.64,59.4733,101.111
10:54:58:228,52.923,59.6389,101.902
10:54:58:268,52.7356,59.5948,102.25
10:54:58:308,52.5637,59.6188,102.232
10:54:58:348,52.9853,59.8223,101.815
10:54:58:388,52.7439,59.6974,101.332
10:54:58:428,52.9298,59.6393,102.726
10:54:58:469,52.8988,59.6821,102.607
10:54:58:509,52.8201,59.7225,101.618
10:54:58:549,52.9402,59.718,101.524
10:54:58:589,52.9486,59.7051,103.114
10:54:58:629,52.7709,59.6283,101.598
10:54:58:669,52.9237,59.7294,101.84
10:54:58:709,52.7556,59.5373,101.873
10:54:58:749,52.8925,59.6448,101.091
10:54:58:789,52.6856,59.5351,101.239
10:54:58:829,53.1379,59.8882,101.142
10:54:58:869,66.6755,56.0865,113.736
10:54:58:909,52.8406,59.6395,102.816
10:54:58:949,52.8219,59.8265,101.384
10:54:58:989,52.8135,59.8004,102.146
10:54:59:029,52.5267,59.6275,101.924
10:54:59:069,52.7431,59.7179,101.738
10:54:59:109,53.0007,59.7665,101.314
10:54:59:149,52.6855,59.4614,101.662
10:54:59:189,52.6594,59.4677,101.267
10:54:59:229,52.3188,59.1456,102.177
10:54:59:269,52.4465,59.2013,100.604
10:54:59:309,52.6138,59.1726,101.329
10:54:59:348,52.2811,58.8723,101.772
10:54:59:388,52.6166,59.0768,101.339
10:54:59:428,52.3363,58.8666,101.723
10:54:59:468,52.2209,58.7452,101.432
10:54:59:508,52.246,58.6886,102.406
10:54:59:548,52.0697,58.7028,102.088
